execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution
19,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,87,62328,5.25,13800,"[5.333333333333334,100][5.25,200]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,1,62328,,,
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,2,62328,,,
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,3,62328,4.8,2200,"[4.8,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,4,62328,3.0,3700,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,5,62328,4.0,1400,"[4.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,6,62328,4.0,4000,"[5.863636363636363,100][4.0,200]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,7,62328,4.5,4000,"[4.5,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,8,62328,4.5,1900,"[4.5,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,9,62328,3.0,800,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,10,62328,3.0,2900,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,11,62328,,,
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,12,62328,,,
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,13,62328,,,
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,14,62328,3.0,1200,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,16,62328,3.0,4700,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,17,62328,3.0,3500,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,18,62328,3.0,5700,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,19,62328,4.5,1200,"[4.5,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,20,62328,5.666666666666666,900,"[5.7,100][5.666666666666666,200]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,21,62328,4.8,1200,"[5.975,100][4.8,200]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,22,62328,3.0,1300,"[5.857142857142857,100][3.0,200]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,23,62328,3.0,1200,"[5.857142857142857,100][3.0,200]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,24,62328,3.0,1300,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,25,62328,4.5,200,"[4.5,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,26,62328,4.5,100,"[4.5,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,27,62328,4.5,1500,"[4.5,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,41,62328,3.0,4500,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,42,62328,3.0,4500,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,43,62328,3.0,5100,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,44,62328,4.5,800,"[5.857142857142857,100][4.5,200]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,45,62328,5.666666666666666,1000,"[5.7,100][5.666666666666666,200]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,46,62328,5.25,1300,"[5.974789915966387,100][5.25,200]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,47,62328,3.0,1200,"[5.857142857142857,100][3.0,200]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,48,62328,3.0,800,"[4.5,100][3.0,300]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,49,62328,3.0,1500,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,50,62328,4.5,200,"[4.5,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,51,62328,4.5,900,"[4.5,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,52,62328,5.869565217391305,2300,"[5.869565217391305,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,53,62328,4.5,3000,"[4.5,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,65,62328,3.0,13300,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,62,62328,3.0,18800,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,75,62328,3.0,12200,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,78,62328,3.0,13300,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,81,62328,3.0,10400,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,84,62328,3.0,15900,"[3.0,100]"
20,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,87,62328,5.25,11600,"[5.333333333333334,100][5.25,200]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,1,62328,,,
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,2,62328,,,
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,3,62328,4.8,2600,"[4.8,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,4,62328,3.0,3400,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,5,62328,4.0,1500,"[4.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,6,62328,4.0,3400,"[4.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,7,62328,4.5,3800,"[4.5,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,8,62328,4.5,1000,"[5.857142857142857,100][4.5,200]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,9,62328,3.0,2900,"[5.968085106382979,100][3.0,200]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,10,62328,3.0,2900,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,11,62328,,,
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,12,62328,,,
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,14,62328,3.0,1300,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,13,62328,,,
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,16,62328,3.0,5100,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,17,62328,3.0,5200,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,18,62328,3.0,4600,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,19,62328,4.5,1000,"[4.5,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,20,62328,5.666666666666666,1000,"[5.7,100][5.666666666666666,200]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,21,62328,4.8,1600,"[5.975,100][4.8,200]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,22,62328,3.0,1300,"[5.857142857142857,100][3.0,200]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,23,62328,3.0,1200,"[5.857142857142857,100][3.0,200]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,24,62328,3.0,1400,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,25,62328,4.5,100,"[4.5,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,26,62328,,,
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,27,62328,4.5,1000,"[4.5,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,41,62328,3.0,5400,"[4.0,100][3.0,500]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,43,62328,3.0,5300,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,42,62328,3.0,5300,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,44,62328,4.5,1200,"[5.857142857142857,100][4.5,200]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,45,62328,5.666666666666666,1000,"[5.7,100][5.666666666666666,200]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,46,62328,4.8,1400,"[5.975,100][4.8,200]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,47,62328,3.0,1200,"[5.857142857142857,100][3.0,200]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,48,62328,3.0,1000,"[5.857142857142857,100][3.0,200]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,49,62328,3.0,1800,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,51,62328,4.5,800,"[4.5,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,50,62328,4.5,100,"[4.5,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,52,62328,5.869565217391305,2000,"[5.869565217391305,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,53,62328,4.5,2400,"[4.5,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,62,62328,3.0,16500,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,65,62328,3.0,11900,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,75,62328,3.0,16100,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,78,62328,3.0,15900,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,81,62328,3.0,10700,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,84,62328,3.0,16600,"[3.0,100]"
21,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,87,62328,5.25,13600,"[5.333333333333334,100][5.25,200]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,1,62328,,,
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,2,62328,,,
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,3,62328,4.8,2200,"[4.8,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,4,62328,3.0,2900,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,5,62328,4.0,1300,"[4.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,6,62328,4.0,3700,"[4.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,7,62328,4.5,3300,"[4.5,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,8,62328,4.5,1600,"[5.857142857142857,100][4.5,200]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,9,62328,3.0,1900,"[5.968085106382979,100][3.0,200]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,10,62328,3.0,3500,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,11,62328,,,
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,12,62328,,,
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,13,62328,,,
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,14,62328,3.0,1000,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,16,62328,3.0,4700,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,17,62328,3.0,4700,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,18,62328,3.0,4700,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,19,62328,4.5,1000,"[5.857142857142857,100][4.5,200]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,20,62328,4.5,1100,"[5.7,100][4.5,200]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,21,62328,4.8,1100,"[5.975,100][4.8,200]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,22,62328,3.0,1500,"[5.857142857142857,100][3.0,200]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,23,62328,3.0,1300,"[5.857142857142857,100][3.0,200]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,25,62328,4.5,100,"[4.5,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,24,62328,3.0,1700,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,26,62328,4.5,100,"[4.5,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,27,62328,4.5,1200,"[4.5,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,41,62328,3.0,5500,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,42,62328,3.0,6200,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,43,62328,3.0,4900,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,44,62328,4.5,800,"[5.857142857142857,100][4.5,200]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,45,62328,5.666666666666666,900,"[5.7,100][5.666666666666666,200]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,46,62328,4.8,1400,"[5.975,100][4.8,200]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,47,62328,3.0,900,"[5.857142857142857,100][4.5,200][3.0,500]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,48,62328,3.0,800,"[5.857142857142857,100][3.0,200]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,49,62328,3.0,1400,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,50,62328,,,
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,51,62328,4.5,1200,"[4.5,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,52,62328,5.869565217391305,1800,"[5.869565217391305,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,53,62328,4.5,2500,"[4.5,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,62,62328,3.0,16900,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,65,62328,3.0,13600,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,75,62328,3.0,15100,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,78,62328,3.0,13500,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,81,62328,3.0,12000,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,84,62328,3.0,16200,"[3.0,100]"
22,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,87,62328,5.25,11600,"[5.333333333333334,100][5.25,200]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,1,62328,,,
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,2,62328,,,
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,3,62328,4.8,2800,"[4.8,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,4,62328,3.0,3100,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,5,62328,4.0,1600,"[4.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,6,62328,4.0,3800,"[4.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,7,62328,4.5,3700,"[4.5,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,8,62328,4.5,1400,"[5.857142857142857,100][4.5,200]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,9,62328,3.0,700,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,10,62328,3.0,3300,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,11,62328,,,
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,12,62328,,,
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,13,62328,,,
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,14,62328,3.0,1200,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,16,62328,3.0,4400,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,17,62328,3.0,3800,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,18,62328,3.0,4700,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,19,62328,4.5,1100,"[4.5,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,20,62328,5.666666666666666,1300,"[5.7,100][5.666666666666666,200]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,21,62328,4.8,1400,"[5.974789915966387,100][4.8,200]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,22,62328,3.0,1100,"[5.857142857142857,100][3.0,200]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,23,62328,3.0,800,"[5.857142857142857,100][3.0,200]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,24,62328,3.0,1300,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,25,62328,,,
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,26,62328,4.5,100,"[4.5,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,27,62328,4.5,1700,"[4.5,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,41,62328,5.9734513274336285,3100,"[5.973684210526316,100][5.9734513274336285,200]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,42,62328,3.0,5100,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,43,62328,3.0,6100,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,44,62328,4.5,1200,"[5.857142857142857,100][4.5,200]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,45,62328,5.666666666666666,900,"[5.7,100][5.666666666666666,200]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,46,62328,4.8,1100,"[5.975,100][4.8,200]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,47,62328,3.0,900,"[5.857142857142857,100][3.0,200]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,48,62328,3.0,1300,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,49,62328,3.0,1200,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,50,62328,,,
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,51,62328,4.5,1300,"[4.5,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,52,62328,5.869565217391305,2300,"[5.869565217391305,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,53,62328,4.5,2500,"[4.5,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,62,62328,3.0,17700,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,65,62328,3.0,11900,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,75,62328,3.0,13200,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,78,62328,3.0,13000,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,81,62328,3.0,9800,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,84,62328,3.0,13000,"[3.0,100]"
23,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,87,62328,5.25,12100,"[5.333333333333334,100][5.25,200]"
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,1,62328,,,
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,2,62328,,,
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,3,62328,4.8,3400,"[4.8,100]"
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,4,62328,3.0,3100,"[3.0,100]"
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,5,62328,4.0,1700,"[4.0,100]"
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,6,62328,4.0,5100,"[5.863636363636363,100][4.0,200]"
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,7,62328,4.5,4600,"[4.5,100]"
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,8,62328,4.5,1700,"[5.857142857142857,100][4.5,200]"
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,9,62328,3.0,900,"[3.0,100]"
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,10,62328,3.0,3500,"[3.0,100]"
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,11,62328,,,
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,12,62328,,,
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,13,62328,,,
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,14,62328,3.0,1000,"[3.0,100]"
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,16,62328,3.0,4400,"[3.0,100]"
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,17,62328,3.0,4000,"[3.0,100]"
24,xwiki,XWIKI-13544,7.4.4,org.xwiki.rendering.macro.MacroExecutionException,18,62328,3.0,4100,"[3.0,100]"
